source,tag,xyz_file,n_atoms,topology_label,charge,uhf,e_xtb_eV_per_atom,freq_status,is_true_minimum,hops_needed,n_imaginary_before_hopping,e_final_eV_per_atom,e_shift_eV_per_atom,freq_seconds
N_csp,N_csp_N10_0042_bicyclic-3-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0042_bicyclic-3-4-5.xyz,10,bicyclic-3-4-5,0,0,-78.63849,ok,True,0,0,-78.638492,-2e-06,5.9
N_csp,N_csp_N10_0050_bicyclic-3-3-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0050_bicyclic-3-3-4-5.xyz,10,bicyclic-3-3-4-5,0,0,-78.34472,ok,True,0,0,-78.344717,3e-06,5.7
N_csp,N_csp_N10_0053_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0053_bicyclic-3-4.xyz,10,bicyclic-3-4,0,0,-78.92331,ok,True,0,0,-78.923306,4e-06,6.3
N_csp,N_csp_N10_0049_bicyclic-6-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0049_bicyclic-6-6.xyz,10,bicyclic-6-6,0,0,-78.82658,ok,True,0,0,-78.826579,1e-06,6.1
N_csp,N_csp_N10_0047_bicyclic-4-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0047_bicyclic-4-6.xyz,10,bicyclic-4-6,0,0,-78.82658,ok,True,0,0,-78.826579,1e-06,6.1
N_csp,N_csp_N10_0070_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0070_ring-5-substituted.xyz,10,ring-5-substituted,0,0,-78.93833,ok,True,0,0,-78.938331,-1e-06,5.7
N_csp,N_csp_N10_0056_bicyclic-3-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0056_bicyclic-3-6.xyz,10,bicyclic-3-6,0,0,-78.90239,ok,True,0,0,-78.90239,-0.0,6.7
N_csp,N_csp_N10_0062_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0062_bicyclic-3-5.xyz,10,bicyclic-3-5,0,0,-78.86254,ok,True,0,0,-78.862539,1e-06,6.1
N_csp,N_csp_N10_0064_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0064_ring-4-substituted.xyz,10,ring-4-substituted,0,0,-78.90339,ok,True,0,0,-78.90339,0.0,6.4
N_csp,N_csp_N10_0048_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0048_ring-5-substituted.xyz,10,ring-5-substituted,0,0,-78.44914,ok,True,0,0,-78.449142,-2e-06,7.3
N_csp,N_csp_N10_0059_bicyclic-3-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0059_bicyclic-3-3-5.xyz,10,bicyclic-3-3-5,0,0,-78.88152,ok,True,0,0,-78.88152,-0.0,5.4
N_csp,N_csp_N10_0060_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0060_ring-3-substituted.xyz,10,ring-3-substituted,0,0,-78.78964,ok,True,0,0,-78.789638,2e-06,6.2
N_csp,N_csp_N10_0072_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0072_ring-4-substituted.xyz,10,ring-4-substituted,0,0,-78.43836,ok,True,0,0,-78.438365,-5e-06,5.6
N_csp,N_csp_N10_0075_bicyclic-3-5-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0075_bicyclic-3-5-7.xyz,10,bicyclic-3-5-7,0,0,-78.88152,ok,True,0,0,-78.88152,-0.0,5.5
N_csp,N_csp_N10_0065_bicyclic-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0065_bicyclic-4-5.xyz,10,bicyclic-4-5,0,0,-78.55816,ok,True,0,0,-78.558157,3e-06,5.9
N_csp,N_csp_N10_0071_bicyclic-3-6-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0071_bicyclic-3-6-7.xyz,10,bicyclic-3-6-7,0,0,-78.78175,ok,True,0,0,-78.781749,1e-06,6.2
N_csp,N_csp_N10_0082_bicyclic-3-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0082_bicyclic-3-5-6.xyz,10,bicyclic-3-5-6,0,0,-78.8978,ok,True,0,0,-78.897799,1e-06,6.2
N_csp,N_csp_N10_0081_bicyclic-3-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0081_bicyclic-3-3-5.xyz,10,bicyclic-3-3-5,0,0,-78.63117,ok,True,0,0,-78.631173,-3e-06,6.8
polyN_study,polyN_study_N4_rank000_ring-4_seed1,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N4_rank000_ring-4_seed1.xyz,4,ring-4,0,0,-77.78993,ok,True,0,0,-77.78993,0.0,1.2
polyN_study,polyN_study_N4_rank001_chain_seed0,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N4_rank001_chain_seed0.xyz,4,chain,0,0,-77.78993,ok,True,0,0,-77.78993,0.0,1.2
N_csp,N_csp_N10_0078_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0078_ring-5-substituted.xyz,10,ring-5-substituted,0,0,-78.44947,ok,True,0,0,-78.449466,4e-06,7.4
N_csp,N_csp_N10_0084_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0084_ring-3-substituted.xyz,10,ring-3-substituted,0,0,-78.74097,ok,True,0,0,-78.740966,4e-06,6.0
polyN_study,polyN_study_N4_rank002_polycyclic-3-3_seed3,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N4_rank002_polycyclic-3-3_seed3.xyz,4,polycyclic-3-3,0,0,-77.78993,ok,True,0,0,-77.78993,0.0,1.4
N_csp,N_csp_N10_0089_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0089_bicyclic-3-5.xyz,10,bicyclic-3-5,0,0,-78.88152,ok,True,0,0,-78.88152,-0.0,5.5
N_csp,N_csp_N10_0083_bicyclic-6-9,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0083_bicyclic-6-9.xyz,10,bicyclic-6-9,0,0,-78.82658,ok,True,0,0,-78.826579,1e-06,6.0
N_csp,N_csp_N10_0092_bicyclic-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0092_bicyclic-5-5.xyz,10,bicyclic-5-5,0,0,-78.88152,ok,True,0,0,-78.88152,-0.0,5.4
N_csp,N_csp_N10_0087_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0087_bicyclic-3-4.xyz,10,bicyclic-3-4,0,0,-78.53988,ok,True,0,0,-78.539878,2e-06,5.6
polyN_study,polyN_study_N4_rank005_polycyclic-3-3-3_seed5,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N4_rank005_polycyclic-3-3-3_seed5.xyz,4,polycyclic-3-3-3,0,0,-78.12615,ok,True,0,0,-78.126145,5e-06,0.9
polyN_study,polyN_study_N4_rank003_ring-3-subst_seed2,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N4_rank003_ring-3-subst_seed2.xyz,4,ring-3-subst,0,0,-78.42696,ok,True,0,0,-78.426959,1e-06,1.0
polyN_study,polyN_study_N4_rank004_branched-tree_seed4,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N4_rank004_branched-tree_seed4.xyz,4,branched-tree,0,0,-77.78993,ok,True,0,0,-77.78993,0.0,1.3
N_csp,N_csp_N10_0095_bicyclic-3-4-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0095_bicyclic-3-4-7.xyz,10,bicyclic-3-4-7,0,0,-78.52462,ok,True,0,0,-78.524624,-4e-06,6.2
polyN_study,polyN_study_N6_rank001_ring-6_seed1,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N6_rank001_ring-6_seed1.xyz,6,ring-6,0,0,-78.7087,ok,True,0,0,-78.708703,-3e-06,2.4
polyN_study,polyN_study_N6_rank003_ring-3-subst_seed5,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N6_rank003_ring-3-subst_seed5.xyz,6,ring-3-subst,0,0,-78.31331,ok,True,0,0,-78.313309,1e-06,2.3
polyN_study,polyN_study_N6_rank002_ring-4-subst_seed3,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N6_rank002_ring-4-subst_seed3.xyz,6,ring-4-subst,0,0,-78.88277,ok,True,0,0,-78.882773,-3e-06,2.4
polyN_study,polyN_study_N6_rank000_chain_seed0,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N6_rank000_chain_seed0.xyz,6,chain,0,0,-78.88277,ok,True,0,0,-78.882773,-3e-06,2.4
polyN_study,polyN_study_N6_rank004_polycyclic-3-4_seed4,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N6_rank004_polycyclic-3-4_seed4.xyz,6,polycyclic-3-4,0,0,-78.88277,ok,True,0,0,-78.882773,-3e-06,2.4
polyN_study,polyN_study_N6_rank005_polycyclic-3-3_seed2,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N6_rank005_polycyclic-3-3_seed2.xyz,6,polycyclic-3-3,0,0,-78.4853,ok,True,0,0,-78.485304,-4e-06,2.4
polyN_study,polyN_study_trial00028_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00028_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,-77.83917,ok,True,0,0,-77.839171,-1e-06,2.0
polyN_study,polyN_study_trial00047_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00047_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,-77.83917,ok,True,0,0,-77.839171,-1e-06,2.1
N_csp,N_csp_N10_0093_bicyclic-4-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0093_bicyclic-4-5-5.xyz,10,bicyclic-4-5-5,0,0,-78.88152,ok,True,0,0,-78.88152,-0.0,5.3
polyN_study,polyN_study_trial00015_N6_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00015_N6_chain.xyz,6,chain,0,0,-78.88277,ok,True,0,0,-78.882773,-3e-06,2.4
polyN_study,polyN_study_trial00086_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00086_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,-77.83917,ok,True,0,0,-77.839171,-1e-06,2.0
polyN_study,polyN_study_N8_rank004_polycyclic-3-3_seed4,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N8_rank004_polycyclic-3-3_seed4.xyz,8,polycyclic-3-3,0,0,-78.59,ok,True,0,0,-78.590005,-5e-06,4.3
polyN_study,polyN_study_trial00035_N8_ring-5-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00035_N8_ring-5-subst.xyz,8,ring-5-subst,0,0,-78.98318,ok,True,0,0,-78.983177,3e-06,4.1
polyN_study,polyN_study_trial00085_N6_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00085_N6_chain.xyz,6,chain,0,0,-78.88277,ok,True,0,0,-78.882773,-3e-06,2.4
polyN_study,polyN_study_trial00134_N6_ring-5-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00134_N6_ring-5-subst.xyz,6,ring-5-subst,0,0,-78.44492,ok,True,0,0,-78.44492,0.0,3.2
polyN_study,polyN_study_trial00190_N4_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00190_N4_chain.xyz,4,chain,0,0,-78.42699,ok,True,0,0,-78.426986,4e-06,1.0
polyN_study,polyN_study_trial00162_N4_ring-4,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00162_N4_ring-4.xyz,4,ring-4,0,0,-77.66908,ok,True,1,1,-77.674767,-0.005687,3.8
polyN_study,polyN_study_trial00102_N4_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00102_N4_chain.xyz,4,chain,0,0,-78.42776,ok,True,0,0,-78.427761,-1e-06,1.0
N_csp,N_csp_N10_0097_ring-7-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0097_ring-7-substituted.xyz,10,ring-7-substituted,0,0,-78.80137,ok,True,0,0,-78.801365,5e-06,5.8
polyN_study,polyN_study_trial00203_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00203_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,-77.83917,ok,True,0,0,-77.839171,-1e-06,2.0
polyN_study,polyN_study_trial00206_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00206_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,-77.83917,ok,True,0,0,-77.839171,-1e-06,1.9
polyN_study,polyN_study_trial00143_N8_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00143_N8_chain.xyz,8,chain,0,0,-78.87242,ok,True,0,0,-78.872422,-2e-06,4.4
polyN_study,polyN_study_trial00233_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00233_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,-77.83917,ok,True,0,0,-77.839171,-1e-06,2.0
polyN_study,polyN_study_trial00284_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00284_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,-77.83917,ok,True,0,0,-77.839171,-1e-06,2.1
polyN_study,polyN_study_trial00268_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00268_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,-77.83917,ok,True,0,0,-77.839171,-1e-06,1.9
polyN_study,polyN_study_trial00192_N4_branched-tree,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00192_N4_branched-tree.xyz,4,branched-tree,0,0,-76.74566,ok,True,1,3,-77.839171,-1.093511,6.3
polyN_study,polyN_study_trial00229_N6_ring-6,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00229_N6_ring-6.xyz,6,ring-6,0,0,-78.7087,ok,True,0,0,-78.708703,-3e-06,2.5
polyN_study,polyN_study_trial00269_N6_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00269_N6_chain.xyz,6,chain,0,0,-78.88277,ok,True,0,0,-78.882773,-3e-06,2.4
polyN_study,polyN_study_trial00297_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00297_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,-77.83917,ok,True,0,0,-77.839171,-1e-06,2.0
polyN_study,polyN_study_trial00335_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00335_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,-77.83917,ok,True,0,0,-77.839171,-1e-06,1.8
polyN_study,polyN_study_trial00154_N4_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00154_N4_chain.xyz,4,chain,0,0,-78.42776,ok,True,0,0,-78.427761,-1e-06,0.9
polyN_study,polyN_study_N8_rank003_polycyclic-3-4_seed3,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/N8_rank003_polycyclic-3-4_seed3.xyz,8,polycyclic-3-4,0,0,-78.32105,ok,True,0,0,-78.321049,1e-06,3.5
N_csp,N_csp_N10_0085_bicyclic-3-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0085_bicyclic-3-5-6.xyz,10,bicyclic-3-5-6,0,0,-78.59936,ok,True,1,1,-78.5998,-0.00044,27.6
polyN_study,polyN_study_trial00337_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00337_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,-77.83917,ok,True,0,0,-77.839171,-1e-06,2.0
polyN_study,polyN_study_trial00299_N6_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00299_N6_chain.xyz,6,chain,0,0,-78.88277,ok,True,0,0,-78.882773,-3e-06,2.4
polyN_study,polyN_study_trial00105_N8_branched-tree,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00105_N8_branched-tree.xyz,8,branched-tree,0,0,-78.77415,ok,True,0,0,-78.774154,-4e-06,3.9
polyN_study,polyN_study_trial00351_N4_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00351_N4_chain.xyz,4,chain,0,0,-78.42776,ok,True,0,0,-78.427758,2e-06,0.9
polyN_study,polyN_study_trial00032_N12_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00032_N12_ring-3-subst.xyz,12,ring-3-subst,0,0,-78.71103,ok,True,0,0,-78.711033,-3e-06,8.7
polyN_study,polyN_study_trial00375_N4_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00375_N4_ring-3-subst.xyz,4,ring-3-subst,0,0,-77.83917,ok,True,0,0,-77.839171,-1e-06,1.9
polyN_study,polyN_study_trial00355_N6_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00355_N6_chain.xyz,6,chain,0,0,-78.88277,ok,True,0,0,-78.882773,-3e-06,2.3
polyN_study,polyN_study_trial00310_N6_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00310_N6_chain.xyz,6,chain,0,0,-78.88277,ok,True,0,0,-78.882773,-3e-06,2.3
polyN_study,polyN_study_trial00166_N4_branched-tree,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00166_N4_branched-tree.xyz,4,branched-tree,0,0,-76.74566,ok,True,1,3,-77.78993,-1.04427,13.8
polyN_study,polyN_study_trial00356_N8_ring-4-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00356_N8_ring-4-subst.xyz,8,ring-4-subst,0,0,-78.73581,ok,True,0,0,-78.735813,-3e-06,3.6
polyN_study,polyN_study_trial00339_N10_branched-tree,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00339_N10_branched-tree.xyz,10,branched-tree,0,0,-78.82658,ok,True,0,0,-78.826579,1e-06,4.7
N_csp,N_csp_N10_0098_bicyclic-4-6-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0098_bicyclic-4-6-6.xyz,10,bicyclic-4-6-6,0,0,-78.78286,ok,True,0,0,-78.782864,-4e-06,4.1
polyN_study,polyN_study_trial00323_N10_branched-tree,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00323_N10_branched-tree.xyz,10,branched-tree,0,0,-78.70923,ok,True,0,0,-78.70923,0.0,4.9
polyN_study,polyN_study_trial00369_N6_ring-3-subst,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00369_N6_ring-3-subst.xyz,6,ring-3-subst,0,0,-78.46978,ok,True,1,1,-78.485304,-0.015524,6.7
polyN_study,polyN_study_trial00366_N4_chain,/Users/akapulco/polyN/structures_externes/polyN_study/xyz/trial00366_N4_chain.xyz,4,chain,0,0,-78.42681,ok,True,2,1,-78.427761,-0.000951,6.8
N_csp,N_csp_N10_0099_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0099_bicyclic-3-5.xyz,10,bicyclic-3-5,0,0,-78.65014,ok,True,1,1,-78.88152,-0.23138,25.7
